EXP, timestamp,flowid, srcIP, destIP, protocol, swid,flow_packet_count,packets_in_queue,queue_timedelta,hitter, packet_length
3,1638795960,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 909 ,0 ,27 ,0 ,98 
3,1638795960,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 909 ,0 ,300 ,0 ,134 
3,1638795960,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 916 ,0 ,131 ,0 ,134 
3,1638795960,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 916 ,0 ,286 ,0 ,98 
3,1638795960,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 910 ,0 ,34 ,0 ,98 
3,1638795960,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 910 ,0 ,34 ,0 ,134 
3,1638795961,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 917 ,0 ,774 ,0 ,134 
3,1638795961,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 917 ,0 ,233 ,0 ,98 
3,1638795961,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 911 ,0 ,38 ,0 ,98 
3,1638795961,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 911 ,0 ,30 ,0 ,134 
3,1638795961,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 918 ,0 ,1602 ,0 ,134 
3,1638795961,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 918 ,0 ,498 ,0 ,98 
3,1638795961,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 912 ,0 ,73 ,0 ,98 
3,1638795961,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 912 ,0 ,525 ,0 ,134 
3,1638795961,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 919 ,0 ,2882 ,0 ,134 
3,1638795961,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 919 ,0 ,154 ,0 ,98 
3,1638795961,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 913 ,0 ,29 ,0 ,98 
3,1638795961,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 913 ,0 ,30 ,0 ,134 
3,1638795961,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 920 ,0 ,257 ,0 ,134 
3,1638795961,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 920 ,0 ,129 ,0 ,98 
3,1638795961,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 914 ,0 ,733 ,0 ,98 
3,1638795961,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 914 ,0 ,948 ,0 ,134 
3,1638795961,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 921 ,0 ,33 ,0 ,134 
3,1638795961,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 921 ,0 ,144 ,0 ,98 
3,1638795961,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 915 ,0 ,372 ,0 ,98 
3,1638795961,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 915 ,0 ,1013 ,0 ,134 
3,1638795962,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 922 ,0 ,1388 ,0 ,134 
3,1638795962,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 922 ,0 ,177 ,0 ,98 
3,1638795962,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 916 ,0 ,163 ,0 ,98 
3,1638795962,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 916 ,0 ,1665 ,0 ,134 
3,1638795962,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 923 ,0 ,20 ,0 ,134 
3,1638795962,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 923 ,0 ,142 ,0 ,98 
3,1638795962,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 917 ,0 ,32 ,0 ,98 
3,1638795962,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 917 ,0 ,136 ,0 ,134 
3,1638795962,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 924 ,0 ,308 ,0 ,134 
3,1638795962,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 924 ,0 ,185 ,0 ,98 
3,1638795962,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 918 ,0 ,32 ,0 ,98 
3,1638795962,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 918 ,0 ,979 ,0 ,134 
3,1638795962,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 925 ,0 ,1476 ,0 ,134 
3,1638795962,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 925 ,0 ,130 ,0 ,98 
3,1638795962,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 919 ,0 ,257 ,0 ,98 
3,1638795962,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 919 ,0 ,40 ,0 ,134 
3,1638795962,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 926 ,0 ,197 ,0 ,134 
3,1638795962,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 926 ,0 ,163 ,0 ,98 
3,1638795962,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 920 ,0 ,184 ,0 ,98 
3,1638795962,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 920 ,0 ,354 ,0 ,134 
3,1638795963,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 927 ,0 ,541 ,0 ,134 
3,1638795963,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 927 ,0 ,161 ,0 ,98 
3,1638795963,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 921 ,0 ,544 ,0 ,98 
3,1638795963,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 921 ,0 ,31 ,0 ,134 
3,1638795963,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 928 ,0 ,1425 ,0 ,134 
3,1638795963,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 928 ,0 ,124 ,0 ,98 
3,1638795963,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 922 ,0 ,463 ,0 ,98 
3,1638795963,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 922 ,0 ,44 ,0 ,134 
3,1638795963,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 929 ,0 ,754 ,0 ,134 
3,1638795963,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 929 ,0 ,342 ,0 ,98 
3,1638795963,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 923 ,0 ,212 ,0 ,98 
3,1638795963,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 923 ,0 ,238 ,0 ,134 
3,1638795963,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 930 ,0 ,240 ,0 ,134 
3,1638795963,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 930 ,0 ,268 ,0 ,98 
3,1638795963,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 924 ,0 ,565 ,0 ,98 
3,1638795963,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 924 ,0 ,28 ,0 ,134 
3,1638795963,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 931 ,0 ,131 ,0 ,134 
3,1638795963,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 931 ,0 ,237 ,0 ,98 
3,1638795963,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 925 ,0 ,32 ,0 ,98 
3,1638795963,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 925 ,0 ,53 ,0 ,134 
3,1638795964,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 932 ,0 ,42 ,0 ,134 
3,1638795964,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 932 ,0 ,184 ,0 ,98 
3,1638795964,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 926 ,0 ,33 ,0 ,98 
3,1638795964,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 926 ,0 ,385 ,0 ,134 
3,1638795964,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 933 ,0 ,25 ,0 ,134 
3,1638795964,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 933 ,0 ,184 ,0 ,98 
3,1638795964,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 927 ,0 ,27 ,0 ,98 
3,1638795964,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 927 ,0 ,264 ,0 ,134 
3,1638795964,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 934 ,0 ,124 ,0 ,134 
3,1638795964,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 934 ,0 ,227 ,0 ,98 
3,1638795964,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 928 ,0 ,36 ,0 ,98 
3,1638795964,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 928 ,0 ,215 ,0 ,134 
3,1638795964,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 935 ,0 ,141 ,0 ,134 
3,1638795964,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 935 ,0 ,137 ,0 ,98 
3,1638795964,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 929 ,0 ,33 ,0 ,98 
3,1638795964,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 929 ,0 ,198 ,0 ,134 
3,1638795964,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 936 ,0 ,227 ,0 ,134 
3,1638795964,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 936 ,0 ,214 ,0 ,98 
3,1638795965,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 937 ,0 ,565 ,0 ,134 
3,1638795965,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 937 ,0 ,236 ,0 ,98 
3,1638795965,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 930 ,0 ,38 ,0 ,98 
3,1638795965,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 930 ,0 ,519 ,0 ,134 
3,1638795965,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 938 ,0 ,157 ,0 ,134 
3,1638795965,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 938 ,0 ,138 ,0 ,98 
3,1638795965,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 931 ,0 ,385 ,0 ,98 
3,1638795965,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 931 ,0 ,45 ,0 ,134 
3,1638795965,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 939 ,0 ,942 ,0 ,134 
3,1638795965,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 939 ,0 ,161 ,0 ,98 
3,1638795965,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 932 ,0 ,42 ,0 ,98 
3,1638795965,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 932 ,0 ,23 ,0 ,134 
3,1638795965,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 940 ,0 ,116 ,0 ,134 
3,1638795965,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 940 ,0 ,99 ,0 ,98 
3,1638795965,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 933 ,0 ,152 ,0 ,98 
3,1638795965,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 933 ,0 ,34 ,0 ,134 
3,1638795965,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 941 ,0 ,141 ,0 ,134 
3,1638795965,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 941 ,0 ,153 ,0 ,98 
3,1638795965,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 934 ,0 ,250 ,0 ,98 
3,1638795965,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 934 ,0 ,32 ,0 ,134 
3,1638795966,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 942 ,0 ,305 ,0 ,134 
3,1638795966,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 942 ,0 ,181 ,0 ,98 
3,1638795966,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 935 ,0 ,849 ,0 ,98 
3,1638795966,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 935 ,0 ,233 ,0 ,134 
3,1638795966,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 943 ,0 ,183 ,0 ,134 
3,1638795966,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 943 ,0 ,200 ,0 ,98 
3,1638795966,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 936 ,0 ,368 ,0 ,98 
3,1638795966,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 936 ,0 ,182 ,0 ,134 
3,1638795966,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 944 ,0 ,465 ,0 ,134 
3,1638795966,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 944 ,0 ,156 ,0 ,98 
3,1638795966,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 937 ,0 ,172 ,0 ,98 
3,1638795966,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 937 ,0 ,156 ,0 ,134 
3,1638795966,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 945 ,0 ,380 ,0 ,134 
3,1638795966,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 945 ,0 ,156 ,0 ,98 
3,1638795967,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 938 ,0 ,169 ,0 ,98 
3,1638795967,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 938 ,0 ,26 ,0 ,134 
3,1638795967,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 946 ,0 ,362 ,0 ,134 
3,1638795967,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 946 ,0 ,109 ,0 ,98 
3,1638795967,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 939 ,0 ,202 ,0 ,98 
3,1638795967,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 939 ,0 ,42 ,0 ,134 
3,1638795967,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 947 ,0 ,2596 ,0 ,134 
3,1638795967,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 947 ,0 ,129 ,0 ,98 
3,1638795967,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 940 ,0 ,150 ,0 ,98 
3,1638795967,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 940 ,0 ,29 ,0 ,134 
3,1638795967,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 948 ,0 ,242 ,0 ,134 
3,1638795967,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 948 ,0 ,97 ,0 ,98 
3,1638795967,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 941 ,0 ,26 ,0 ,98 
3,1638795967,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 941 ,0 ,144 ,0 ,134 
3,1638795967,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 949 ,1 ,538 ,0 ,134 
3,1638795967,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 949 ,0 ,134 ,0 ,98 
3,1638795967,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 942 ,0 ,30 ,0 ,98 
3,1638795967,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 942 ,0 ,52 ,0 ,134 
3,1638795967,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 950 ,0 ,1465 ,0 ,134 
3,1638795967,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 950 ,0 ,123 ,0 ,98 
3,1638795967,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 943 ,0 ,29 ,0 ,98 
3,1638795967,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 943 ,0 ,31 ,0 ,134 
3,1638795968,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 951 ,0 ,812 ,0 ,134 
3,1638795968,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 951 ,0 ,105 ,0 ,98 
3,1638795968,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 944 ,0 ,31 ,0 ,98 
3,1638795968,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 944 ,0 ,346 ,0 ,134 
3,1638795968,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 952 ,0 ,124 ,0 ,134 
3,1638795968,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 952 ,0 ,93 ,0 ,98 
3,1638795968,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 945 ,0 ,30 ,0 ,98 
3,1638795968,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 945 ,0 ,281 ,0 ,134 
3,1638795968,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 953 ,0 ,1786 ,0 ,134 
3,1638795968,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 953 ,0 ,146 ,0 ,98 
3,1638795968,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 946 ,0 ,158 ,0 ,98 
3,1638795968,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 946 ,0 ,436 ,0 ,134 
3,1638795968,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 954 ,0 ,160 ,0 ,134 
3,1638795968,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 954 ,0 ,96 ,0 ,98 
3,1638795968,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 947 ,0 ,174 ,0 ,98 
3,1638795968,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 947 ,0 ,380 ,0 ,134 
3,1638795968,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 955 ,0 ,747 ,0 ,134 
3,1638795968,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 955 ,0 ,562 ,0 ,98 
3,1638795968,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 948 ,0 ,405 ,0 ,98 
3,1638795968,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 948 ,0 ,168 ,0 ,134 
3,1638795969,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 956 ,0 ,259 ,0 ,134 
3,1638795969,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 956 ,0 ,147 ,0 ,98 
3,1638795969,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 949 ,0 ,150 ,0 ,98 
3,1638795969,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 949 ,0 ,214 ,0 ,134 
3,1638795969,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 957 ,0 ,181 ,0 ,134 
3,1638795969,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 957 ,0 ,179 ,0 ,98 
3,1638795969,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 950 ,0 ,134 ,0 ,98 
3,1638795969,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 950 ,0 ,448 ,0 ,134 
3,1638795969,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 958 ,0 ,136 ,0 ,134 
3,1638795969,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 958 ,0 ,133 ,0 ,98 
3,1638795969,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 951 ,0 ,27 ,0 ,98 
3,1638795969,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 951 ,0 ,57 ,0 ,134 
3,1638795969,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 959 ,0 ,125 ,0 ,134 
3,1638795969,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 959 ,0 ,198 ,0 ,98 
3,1638795969,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 952 ,0 ,27 ,0 ,98 
3,1638795969,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 952 ,0 ,216 ,0 ,134 
3,1638795969,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 960 ,0 ,116 ,0 ,134 
3,1638795969,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 960 ,0 ,784 ,0 ,98 
3,1638795969,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 953 ,0 ,30 ,0 ,98 
3,1638795969,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 953 ,0 ,496 ,0 ,134 
3,1638795970,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 961 ,0 ,220 ,0 ,134 
3,1638795970,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 961 ,0 ,232 ,0 ,98 
3,1638795970,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 954 ,0 ,197 ,0 ,98 
3,1638795970,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 954 ,0 ,153 ,0 ,134 
3,1638795970,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 962 ,0 ,260 ,0 ,134 
3,1638795970,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 962 ,0 ,525 ,0 ,98 
3,1638795970,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 955 ,0 ,191 ,0 ,98 
3,1638795970,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 955 ,0 ,130 ,0 ,134 
3,1638795970,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 963 ,0 ,742 ,0 ,134 
3,1638795970,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 963 ,0 ,190 ,0 ,98 
3,1638795970,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 956 ,0 ,196 ,0 ,98 
3,1638795970,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 956 ,0 ,299 ,0 ,134 
4,1638796011,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 964 ,0 ,31 ,0 ,134 
4,1638796011,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 964 ,0 ,865 ,0 ,98 
4,1638796011,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 957 ,0 ,211 ,0 ,98 
4,1638796011,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 957 ,0 ,801 ,0 ,134 
4,1638796011,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 965 ,0 ,164 ,0 ,134 
4,1638796011,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 965 ,0 ,163 ,0 ,98 
4,1638796011,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 958 ,0 ,353 ,0 ,98 
4,1638796011,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 958 ,0 ,525 ,0 ,134 
4,1638796012,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 966 ,0 ,179 ,0 ,134 
4,1638796012,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 966 ,0 ,131 ,0 ,98 
4,1638796012,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 959 ,0 ,162 ,0 ,98 
4,1638796012,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 959 ,0 ,142 ,0 ,134 
4,1638796012,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 967 ,0 ,138 ,0 ,134 
4,1638796012,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 967 ,0 ,111 ,0 ,98 
4,1638796012,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 960 ,0 ,526 ,0 ,98 
4,1638796012,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 960 ,0 ,133 ,0 ,134 
4,1638796012,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 968 ,0 ,4851 ,0 ,134 
4,1638796012,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 968 ,0 ,143 ,0 ,98 
4,1638796012,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 961 ,0 ,231 ,0 ,98 
4,1638796012,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 961 ,0 ,268 ,0 ,134 
4,1638796012,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 969 ,0 ,209 ,0 ,134 
4,1638796012,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 969 ,0 ,173 ,0 ,98 
4,1638796012,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 962 ,0 ,199 ,0 ,98 
4,1638796012,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 962 ,0 ,226 ,0 ,134 
4,1638796012,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 970 ,0 ,232 ,0 ,134 
4,1638796012,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 970 ,0 ,189 ,0 ,98 
4,1638796012,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 963 ,0 ,1431 ,0 ,98 
4,1638796012,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 963 ,0 ,279 ,0 ,134 
4,1638796013,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 971 ,0 ,774 ,0 ,134 
4,1638796013,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 971 ,0 ,306 ,0 ,98 
4,1638796013,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 964 ,0 ,33 ,0 ,98 
4,1638796013,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 964 ,0 ,139 ,0 ,134 
4,1638796013,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 972 ,0 ,542 ,0 ,134 
4,1638796013,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 972 ,0 ,203 ,0 ,98 
4,1638796013,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 965 ,0 ,29 ,0 ,98 
4,1638796013,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 965 ,0 ,163 ,0 ,134 
4,1638796013,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 973 ,0 ,312 ,0 ,134 
4,1638796013,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 973 ,0 ,125 ,0 ,98 
4,1638796013,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 966 ,0 ,190 ,0 ,98 
4,1638796013,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 966 ,0 ,359 ,0 ,134 
4,1638796013,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 974 ,0 ,244 ,0 ,134 
4,1638796013,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 974 ,0 ,234 ,0 ,98 
4,1638796013,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 967 ,0 ,174 ,0 ,98 
4,1638796013,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 967 ,0 ,158 ,0 ,134 
4,1638796013,19167603001095422210L ,12.1.1.2,10.1.1.96,1,1 , 975 ,0 ,163 ,0 ,134 
4,1638796014,19167603001078448597L ,10.254.1.213,10.1.1.96,1,2 , 975 ,0 ,333 ,0 ,98 
4,1638796014,19238816672680837472L ,10.1.1.96,10.254.1.213,1,2 , 968 ,0 ,1102 ,0 ,98 
4,1638796014,19311717785410797920L ,10.1.1.96,12.1.1.2,1,1 , 968 ,0 ,59 ,0 ,134 
